reference	query	refStart	queryStart	refEnd	queryEnd	identity
gi|184156320|ref|NC_010611.1|	NODE_580_length_1720_cov_3.70119_ID_1159	1	815424	1720	817144	91.57
gi|184156320|ref|NC_010611.1|	NODE_424_length_1938_cov_4.29707_ID_847	1	821089	1938	823026	87.62
gi|184156320|ref|NC_010611.1|	NODE_162_length_2922_cov_5.23864_ID_323	1	829231	2917	832147	88.40
gi|184156320|ref|NC_010611.1|	NODE_45_length_4003_cov_3.62719_ID_89	433	836355	4000	839922	87.68
gi|184156320|ref|NC_010611.1|	NODE_1044_length_1233_cov_4.25045_ID_2087	1	841321	1233	842553	91.24
gi|184156320|ref|NC_010611.1|	NODE_105_length_3222_cov_3.77318_ID_209	8	842400	3222	845614	92.81
gi|184156320|ref|NC_010611.1|	NODE_1083_length_1211_cov_3.86808_ID_2165	1	845661	1211	846870	94.80
gi|184156320|ref|NC_010611.1|	NODE_475_length_1874_cov_4.29765_ID_949	1874	847250	1	849123	95.62
gi|184156320|ref|NC_010611.1|	NODE_1308_length_1050_cov_4.30553_ID_2615	1	849054	1050	850103	95.33
gi|184156320|ref|NC_010611.1|	NODE_635_length_1649_cov_4.64192_ID_1269	1649	850084	1	851732	96.36
gi|184156320|ref|NC_010611.1|	NODE_1066_length_1220_cov_4.22507_ID_2131	1	851654	1220	852873	93.85
gi|184156320|ref|NC_010611.1|	NODE_782_length_1476_cov_3.0341_ID_1563	1	852885	1476	854359	94.92
gi|184156320|ref|NC_010611.1|	NODE_320_length_2224_cov_5.22747_ID_639	2224	854892	1	857116	91.69
gi|184156320|ref|NC_010611.1|	NODE_681_length_1590_cov_3.62543_ID_1361	1	862055	1588	863642	89.55
gi|184156320|ref|NC_010611.1|	NODE_273_length_2400_cov_3.75935_ID_545	2400	863755	1	866157	95.01
gi|184156320|ref|NC_010611.1|	NODE_465_length_1891_cov_3.4881_ID_929	1890	866707	1	868596	96.46
gi|184156320|ref|NC_010611.1|	NODE_1371_length_1007_cov_3.96364_ID_2741	4	872556	1007	873560	89.12
gi|184156320|ref|NC_010611.1|	NODE_239_length_2512_cov_4.24151_ID_477	4	874806	2512	877318	89.44
gi|184156320|ref|NC_010611.1|	NODE_856_length_1407_cov_3.72187_ID_1711	1	877459	1407	878866	95.60
gi|184156320|ref|NC_010611.1|	NODE_46_length_4001_cov_5.26174_ID_91	3961	879073	15	883020	90.89
gi|184156320|ref|NC_010611.1|	NODE_422_length_1947_cov_5.47527_ID_843	1947	883629	1	885575	89.38
gi|184156320|ref|NC_010611.1|	NODE_271_length_2403_cov_2.87917_ID_541	1	885486	2401	887922	87.85
gi|184156320|ref|NC_010611.1|	NODE_798_length_1463_cov_2.96856_ID_1595	4	887882	1463	889340	87.26
gi|184156320|ref|NC_010611.1|	NODE_1055_length_1226_cov_4.77252_ID_2109	1155	889978	1	891132	94.98
gi|184156320|ref|NC_010611.1|	NODE_243_length_2499_cov_4.02656_ID_485	2499	892024	1	894522	92.48
gi|184156320|ref|NC_010611.1|	NODE_37_length_4329_cov_4.5821_ID_73	4328	894735	4	899060	93.83
gi|184156320|ref|NC_010611.1|	NODE_345_length_2146_cov_3.62655_ID_689	1	899715	2145	901859	96.18
gi|184156320|ref|NC_010611.1|	NODE_14_length_5729_cov_4.25848_ID_27	5729	905185	1	910921	93.59
gi|184156320|ref|NC_010611.1|	NODE_384_length_2031_cov_5.53782_ID_767	1	911352	2031	913382	96.66
gi|184156320|ref|NC_010611.1|	NODE_763_length_1495_cov_3.68275_ID_1525	1495	914279	1	915770	90.58
gi|184156320|ref|NC_010611.1|	NODE_440_length_1925_cov_2.77809_ID_879	1	917087	1923	919013	90.98
gi|184156320|ref|NC_010611.1|	NODE_692_length_1578_cov_4.83666_ID_1383	1	919336	1578	920916	94.69
gi|184156320|ref|NC_010611.1|	NODE_729_length_1531_cov_4.44017_ID_1457	1	921918	1528	923444	94.31
gi|184156320|ref|NC_010611.1|	NODE_457_length_1897_cov_3.98588_ID_913	1	924954	1883	926836	97.98
gi|184156320|ref|NC_010611.1|	NODE_299_length_2280_cov_4.3163_ID_597	1	929907	2280	932185	92.41
gi|184156320|ref|NC_010611.1|	NODE_517_length_1814_cov_3.22762_ID_1033	1814	933442	1	935255	89.15
gi|184156320|ref|NC_010611.1|	NODE_1204_length_1118_cov_6.16953_ID_2407	1109	935285	1	936395	92.45
gi|184156320|ref|NC_010611.1|	NODE_1181_length_1130_cov_6.82054_ID_2361	1130	937459	1	938588	93.72
gi|184156320|ref|NC_010611.1|	NODE_124_length_3091_cov_4.53239_ID_247	3091	939685	1	942775	94.34
gi|184156320|ref|NC_010611.1|	NODE_1191_length_1124_cov_4.31896_ID_2381	1030	943677	1	944706	93.69
gi|184156320|ref|NC_010611.1|	NODE_732_length_1529_cov_3.31954_ID_1463	1529	947976	105	949393	95.58
gi|184156320|ref|NC_010611.1|	NODE_1017_length_1258_cov_5.22281_ID_2033	1	949992	1252	951249	91.73
gi|184156320|ref|NC_010611.1|	NODE_559_length_1751_cov_3.90456_ID_1117	1	951217	1750	952966	94.97
gi|184156320|ref|NC_010611.1|	NODE_134_length_3051_cov_5.28796_ID_267	1	952859	3051	955911	94.01
gi|184156320|ref|NC_010611.1|	NODE_1215_length_1112_cov_3.58782_ID_2429	1	957078	1112	958189	94.43
gi|184156320|ref|NC_010611.1|	NODE_333_length_2184_cov_4.55323_ID_665	4	968069	2183	970247	94.68
gi|184156320|ref|NC_010611.1|	NODE_515_length_1817_cov_4.37515_ID_1029	1	970428	1549	971976	95.22
gi|184156320|ref|NC_010611.1|	NODE_1202_length_1121_cov_2.58048_ID_2403	1121	984090	1	985210	93.93
gi|184156320|ref|NC_010611.1|	NODE_1026_length_1247_cov_3.31607_ID_2051	1	985501	1242	986742	93.80
gi|184156320|ref|NC_010611.1|	NODE_751_length_1511_cov_4.75289_ID_1501	1	987184	1511	988695	92.00
gi|184156320|ref|NC_010611.1|	NODE_61_length_3787_cov_4.39508_ID_121	3787	991412	1	995198	96.83
gi|184156320|ref|NC_010611.1|	NODE_218_length_2630_cov_4.55334_ID_435	2630	995804	37	998397	96.34
gi|184156320|ref|NC_010611.1|	NODE_1080_length_1212_cov_2.79539_ID_2159	1212	998326	1	999517	91.84
gi|184156320|ref|NC_010611.1|	NODE_1365_length_1014_cov_4.33935_ID_2729	1014	1000434	1	1001444	90.43
gi|184156320|ref|NC_010611.1|	NODE_1121_length_1179_cov_7.29658_ID_2241	1179	1001561	4	1002735	90.75
gi|184156320|ref|NC_010611.1|	NODE_806_length_1452_cov_5.30038_ID_1611	3	1004658	1451	1006106	88.15
gi|184156320|ref|NC_010611.1|	NODE_477_length_1871_cov_3.84862_ID_953	1	1006212	1508	1007718	91.00
gi|184156320|ref|NC_010611.1|	NODE_550_length_1762_cov_4.95474_ID_1099	1762	1015535	1	1017296	94.44
gi|184156320|ref|NC_010611.1|	NODE_1299_length_1054_cov_4.86731_ID_2597	1054	1017208	1	1018260	96.96
gi|184156320|ref|NC_010611.1|	NODE_866_length_1395_cov_3.05915_ID_1731	4	1018635	1395	1020026	96.12
gi|184156320|ref|NC_010611.1|	NODE_910_length_1352_cov_4.1249_ID_1819	1347	1020430	3	1021774	95.69
gi|184156320|ref|NC_010611.1|	NODE_158_length_2939_cov_3.71693_ID_315	1	1022068	2939	1025007	93.78
gi|184156320|ref|NC_010611.1|	NODE_961_length_1297_cov_7.26496_ID_1921	1297	1026477	7	1027767	92.41
gi|184156320|ref|NC_010611.1|	NODE_921_length_1338_cov_4.41206_ID_1841	1335	1027676	7	1029004	91.59
gi|184156320|ref|NC_010611.1|	NODE_474_length_1874_cov_4.06068_ID_947	1	1029361	1874	1031234	94.24
gi|184156320|ref|NC_010611.1|	NODE_578_length_1724_cov_3.35191_ID_1155	1724	1037600	1	1039323	91.30
gi|184156320|ref|NC_010611.1|	NODE_1272_length_1070_cov_3.45069_ID_2543	1	1040924	1070	1041993	94.11
gi|184156320|ref|NC_010611.1|	NODE_609_length_1683_cov_6.07969_ID_1217	91	1042901	1680	1044489	88.55
gi|184156320|ref|NC_010611.1|	NODE_697_length_1575_cov_4.66091_ID_1393	4	1046756	1570	1048322	89.99
gi|184156320|ref|NC_010611.1|	NODE_452_length_1901_cov_5.24859_ID_903	1898	1049002	1	1050899	92.43
gi|184156320|ref|NC_010611.1|	NODE_659_length_1623_cov_3.96056_ID_1317	1623	1051059	4	1052678	95.31
gi|184156320|ref|NC_010611.1|	NODE_462_length_1896_cov_3.71566_ID_923	1	1053959	1896	1055853	90.25
gi|184156320|ref|NC_010611.1|	NODE_101_length_3250_cov_4.57445_ID_201	3250	1056948	1	1060197	89.02
gi|184156320|ref|NC_010611.1|	NODE_453_length_1901_cov_4.85908_ID_905	1901	1060371	1	1062271	92.59
gi|184156320|ref|NC_010611.1|	NODE_628_length_1661_cov_4.07692_ID_1255	1661	1064298	80	1065878	91.47
gi|184156320|ref|NC_010611.1|	NODE_577_length_1725_cov_3.01439_ID_1153	1725	1066214	1	1067939	93.05
gi|184156320|ref|NC_010611.1|	NODE_1358_length_1018_cov_4.67228_ID_2715	1	1069875	1015	1070889	94.09
gi|184156320|ref|NC_010611.1|	NODE_383_length_2032_cov_4.08714_ID_765	1	1071801	2032	1073834	88.37
gi|184156320|ref|NC_010611.1|	NODE_835_length_1429_cov_4.33333_ID_1669	1	1073872	1429	1075300	94.19
gi|184156320|ref|NC_010611.1|	NODE_520_length_1812_cov_5.81009_ID_1039	1	1076857	1812	1078697	91.10
gi|184156320|ref|NC_010611.1|	NODE_836_length_1429_cov_3.71352_ID_1671	12	1079207	1429	1080624	88.94
gi|184156320|ref|NC_010611.1|	NODE_230_length_2564_cov_3.44481_ID_459	2564	1080568	2	1083131	94.54
gi|184156320|ref|NC_010611.1|	NODE_661_length_1621_cov_4.72758_ID_1321	1621	1085079	1	1086699	88.80
gi|184156320|ref|NC_010611.1|	NODE_648_length_1634_cov_3.929_ID_1295	1	1088951	1627	1090573	90.36
gi|184156320|ref|NC_010611.1|	NODE_32_length_4580_cov_4.1709_ID_63	1	1091837	4580	1096417	93.52
gi|184156320|ref|NC_010611.1|	NODE_107_length_3200_cov_5.42662_ID_213	1	1101113	3200	1104314	92.22
gi|184156320|ref|NC_010611.1|	NODE_1314_length_1046_cov_2.12405_ID_2627	1046	1104397	38	1105405	97.52
gi|184156320|ref|NC_010611.1|	NODE_728_length_1534_cov_4.75195_ID_1455	1	1106838	1533	1108361	88.81
gi|184156320|ref|NC_010611.1|	NODE_1120_length_1180_cov_6.11396_ID_2239	78	1108440	1180	1109509	85.51
gi|184156320|ref|NC_010611.1|	NODE_739_length_1525_cov_7.5887_ID_1477	465	1109185	1525	1110245	87.01
gi|184156320|ref|NC_010611.1|	NODE_872_length_1389_cov_3.38431_ID_1743	3	1110045	1389	1111434	89.14
gi|184156320|ref|NC_010611.1|	NODE_18_length_5585_cov_5.10535_ID_35	1059	1111752	2	1112822	83.26
gi|184156320|ref|NC_010611.1|	NODE_298_length_2282_cov_4.3007_ID_595	860	1168257	2273	1169670	92.36
gi|184156320|ref|NC_010611.1|	NODE_506_length_1828_cov_4.73663_ID_1011	1	1169971	1828	1171798	89.61
gi|184156320|ref|NC_010611.1|	NODE_893_length_1371_cov_5.29662_ID_1785	1	1172095	1368	1173462	94.81
gi|184156320|ref|NC_010611.1|	NODE_416_length_1968_cov_6.25204_ID_831	1	1173389	1968	1175356	91.73
gi|184156320|ref|NC_010611.1|	NODE_1116_length_1183_cov_2.9053_ID_2231	5	1176992	1183	1178171	95.42
gi|184156320|ref|NC_010611.1|	NODE_140_length_3010_cov_6.40028_ID_279	3010	1178351	1	1181357	93.17
gi|184156320|ref|NC_010611.1|	NODE_526_length_1796_cov_4.86099_ID_1051	5	1183625	1796	1185416	92.98
gi|184156320|ref|NC_010611.1|	NODE_486_length_1855_cov_3.8235_ID_971	1	1185364	1855	1187209	86.05
gi|184156320|ref|NC_010611.1|	NODE_832_length_1432_cov_3.80996_ID_1663	1429	1187750	3	1189176	88.73
gi|184156320|ref|NC_010611.1|	NODE_691_length_1578_cov_6.25224_ID_1381	1	1189069	1571	1190639	92.23
gi|184156320|ref|NC_010611.1|	NODE_382_length_2036_cov_3.34049_ID_763	2036	1192938	167	1194807	92.14
gi|184156320|ref|NC_010611.1|	NODE_282_length_2353_cov_4.37332_ID_563	2307	1194862	71	1197098	88.03
gi|184156320|ref|NC_010611.1|	NODE_748_length_1519_cov_4.50072_ID_1495	1519	1198453	1	1199971	90.72
gi|184156320|ref|NC_010611.1|	NODE_688_length_1582_cov_3.80206_ID_1375	1582	1202066	1	1203647	90.46
gi|184156320|ref|NC_010611.1|	NODE_1243_length_1095_cov_3.36983_ID_2485	5	1207237	1095	1208324	89.73
gi|184156320|ref|NC_010611.1|	NODE_1146_length_1158_cov_3.51309_ID_2291	30	1223443	1158	1224571	88.22
gi|184156320|ref|NC_010611.1|	NODE_1263_length_1078_cov_2.84858_ID_2525	1	1224480	1078	1225557	92.95
gi|184156320|ref|NC_010611.1|	NODE_1322_length_1042_cov_3.33115_ID_2643	1042	1225511	1	1226552	94.15
gi|184156320|ref|NC_010611.1|	NODE_1149_length_1157_cov_4.25049_ID_2297	1157	1227556	1	1228716	93.72
gi|184156320|ref|NC_010611.1|	NODE_1184_length_1130_cov_2.28415_ID_2367	1	1230610	1130	1231739	96.73
gi|184156320|ref|NC_010611.1|	NODE_975_length_1289_cov_3.45783_ID_1949	1289	1232324	133	1233480	91.71
gi|184156320|ref|NC_010611.1|	NODE_1228_length_1103_cov_2.27152_ID_2455	9	1233302	1103	1234396	89.95
gi|184156320|ref|NC_010611.1|	NODE_1148_length_1157_cov_6.12816_ID_2295	1157	1242581	1	1243737	92.65
gi|184156320|ref|NC_010611.1|	NODE_153_length_2956_cov_4.02934_ID_305	2956	1246050	1	1249005	93.44
gi|184156320|ref|NC_010611.1|	NODE_456_length_1898_cov_4.0096_ID_911	1	1249321	1863	1251192	89.18
gi|184156320|ref|NC_010611.1|	NODE_686_length_1585_cov_4.11248_ID_1371	1	1251096	1585	1252679	95.96
gi|184156320|ref|NC_010611.1|	NODE_608_length_1685_cov_3.83504_ID_1215	1574	1252685	1	1254258	95.11
gi|184156320|ref|NC_010611.1|	NODE_316_length_2234_cov_5.19411_ID_631	2218	1256816	1	1259033	94.18
gi|184156320|ref|NC_010611.1|	NODE_1355_length_1022_cov_2.98771_ID_2709	1022	1258982	1	1259999	89.95
gi|184156320|ref|NC_010611.1|	NODE_530_length_1791_cov_4.50781_ID_1059	1	1261094	1791	1262884	93.19
gi|184156320|ref|NC_010611.1|	NODE_924_length_1332_cov_4.01992_ID_1847	1332	1263068	1	1264398	90.88
gi|184156320|ref|NC_010611.1|	NODE_71_length_3614_cov_4.08661_ID_141	3608	1264358	1	1267967	92.52
gi|184156320|ref|NC_010611.1|	NODE_1372_length_1006_cov_2.6405_ID_2743	1006	1268242	1	1269248	86.41
gi|184156320|ref|NC_010611.1|	NODE_360_length_2103_cov_3.53492_ID_719	1	1269141	2103	1271244	87.42
gi|184156320|ref|NC_010611.1|	NODE_467_length_1882_cov_5.39772_ID_933	5	1271771	1878	1273643	90.93
gi|184156320|ref|NC_010611.1|	NODE_1027_length_1246_cov_2.87936_ID_2053	4	1275324	1246	1276549	87.06
gi|184156320|ref|NC_010611.1|	NODE_521_length_1808_cov_3.82272_ID_1041	5	1278942	1798	1280736	89.36
gi|184156320|ref|NC_010611.1|	NODE_1304_length_1052_cov_3.53622_ID_2607	1052	1281392	7	1282440	90.87
gi|184156320|ref|NC_010611.1|	NODE_314_length_2237_cov_4.42749_ID_627	1043	1282370	4	1283409	94.13
gi|184156320|ref|NC_010611.1|	NODE_147_length_2979_cov_3.34677_ID_293	2979	1283222	17	1286186	93.56
gi|184156320|ref|NC_010611.1|	NODE_454_length_1900_cov_3.48731_ID_907	5	1286579	1900	1288474	92.41
gi|184156320|ref|NC_010611.1|	NODE_598_length_1692_cov_3.72907_ID_1195	1692	1289251	1	1290941	91.67
gi|184156320|ref|NC_010611.1|	NODE_458_length_1897_cov_4.47232_ID_915	1	1291305	1897	1293201	91.94
gi|184156320|ref|NC_010611.1|	NODE_696_length_1575_cov_3.70166_ID_1391	1575	1291679	515	1292739	86.15
gi|184156320|ref|NC_010611.1|	NODE_755_length_1503_cov_4.68169_ID_1509	1	1295053	1503	1296555	94.74
gi|184156320|ref|NC_010611.1|	NODE_1368_length_1012_cov_3.59774_ID_2735	1012	1296379	1	1297393	92.71
gi|184156320|ref|NC_010611.1|	NODE_641_length_1645_cov_4.58762_ID_1281	1645	1297259	1	1298902	96.41
gi|184156320|ref|NC_010611.1|	NODE_152_length_2956_cov_4.32131_ID_303	655	1301030	2956	1303331	93.27
gi|184156320|ref|NC_010611.1|	NODE_518_length_1813_cov_3.93238_ID_1035	1812	1303259	20	1305048	91.69
gi|184156320|ref|NC_010611.1|	NODE_1131_length_1175_cov_4.47042_ID_2261	6	1305487	1174	1306662	90.75
gi|184156320|ref|NC_010611.1|	NODE_931_length_1324_cov_6.22139_ID_1861	1209	1311607	148	1312670	83.29
gi|184156320|ref|NC_010611.1|	NODE_510_length_1824_cov_2.75427_ID_1019	1824	1317209	395	1318650	85.92
gi|184156320|ref|NC_010611.1|	NODE_34_length_4363_cov_5.29745_ID_67	4	1326078	2835	1328910	92.38
gi|184156320|ref|NC_010611.1|	NODE_541_length_1770_cov_5.22581_ID_1081	1766	1330224	1	1331989	88.00
gi|184156320|ref|NC_010611.1|	NODE_684_length_1589_cov_4.38098_ID_1367	1587	1332325	1	1333909	88.29
gi|184156320|ref|NC_010611.1|	NODE_100_length_3274_cov_4.94185_ID_199	3274	1333823	2	1337095	91.57
gi|184156320|ref|NC_010611.1|	NODE_1042_length_1233_cov_3.72152_ID_2083	1231	1337280	85	1338426	93.06
gi|184156320|ref|NC_010611.1|	NODE_274_length_2398_cov_4.94848_ID_547	2375	1338489	3	1340860	92.80
gi|184156320|ref|NC_010611.1|	NODE_1132_length_1175_cov_3.43702_ID_2263	41	1351614	1167	1352741	85.99
gi|184156320|ref|NC_010611.1|	NODE_1296_length_1056_cov_2.47578_ID_2591	1	1380426	1051	1381487	90.59
gi|184156320|ref|NC_010611.1|	NODE_654_length_1626_cov_2.91928_ID_1307	1626	1381907	1	1383532	91.96
gi|184156320|ref|NC_010611.1|	NODE_543_length_1768_cov_3.53687_ID_1085	1768	1383451	1	1385218	93.72
gi|184156320|ref|NC_010611.1|	NODE_241_length_2510_cov_5.15485_ID_481	2510	1385181	4	1387687	93.34
gi|184156320|ref|NC_010611.1|	NODE_660_length_1621_cov_3.45716_ID_1319	1398	1389954	1	1391352	92.71
gi|184156320|ref|NC_010611.1|	NODE_1374_length_1002_cov_2.78286_ID_2747	1002	1392462	1	1393463	95.91
gi|184156320|ref|NC_010611.1|	NODE_278_length_2380_cov_4.65246_ID_555	2380	1393405	265	1395521	94.57
gi|184156320|ref|NC_010611.1|	NODE_974_length_1289_cov_4.13769_ID_1947	1	1414816	1289	1416104	91.00
gi|184156320|ref|NC_010611.1|	NODE_346_length_2142_cov_5.4134_ID_691	2142	1417495	1	1419638	85.75
gi|184156320|ref|NC_010611.1|	NODE_399_length_2016_cov_4.73584_ID_797	162	1420284	1887	1422009	84.75
gi|184156320|ref|NC_010611.1|	NODE_818_length_1440_cov_3.95126_ID_1635	1	1421964	1348	1423311	85.86
gi|184156320|ref|NC_010611.1|	NODE_213_length_2637_cov_4.69044_ID_425	185	1440315	2637	1442764	95.64
gi|184156320|ref|NC_010611.1|	NODE_406_length_1992_cov_4.33405_ID_811	1	1444658	1992	1446649	95.93
gi|184156320|ref|NC_010611.1|	NODE_246_length_2473_cov_3.84356_ID_491	1	1447217	2473	1449689	95.11
gi|184156320|ref|NC_010611.1|	NODE_882_length_1379_cov_3.71645_ID_1763	1379	1451344	1	1452722	95.07
gi|184156320|ref|NC_010611.1|	NODE_785_length_1473_cov_5.79346_ID_1569	1470	1452653	1	1454122	96.26
gi|184156320|ref|NC_010611.1|	NODE_64_length_3748_cov_4.36316_ID_127	3368	1473669	1	1477037	93.71
gi|184156320|ref|NC_010611.1|	NODE_933_length_1322_cov_3.62176_ID_1865	1322	1478570	1	1479891	94.56
gi|184156320|ref|NC_010611.1|	NODE_323_length_2217_cov_3.20526_ID_645	1	1479917	2217	1482133	94.32
gi|184156320|ref|NC_010611.1|	NODE_56_length_3863_cov_4.23608_ID_111	3863	1482651	1	1486497	91.98
gi|184156320|ref|NC_010611.1|	NODE_989_length_1282_cov_3.98009_ID_1977	1	1486714	1281	1487994	94.38
gi|184156320|ref|NC_010611.1|	NODE_623_length_1665_cov_3.89077_ID_1245	1	1487927	1662	1489588	94.28
gi|184156320|ref|NC_010611.1|	NODE_787_length_1471_cov_3.8564_ID_1573	1470	1489562	1	1491031	93.68
gi|184156320|ref|NC_010611.1|	NODE_1130_length_1175_cov_3.87977_ID_2259	1175	1491998	80	1493092	94.71
gi|184156320|ref|NC_010611.1|	NODE_685_length_1588_cov_4.03833_ID_1369	1588	1493651	1	1495237	94.14
gi|184156320|ref|NC_010611.1|	NODE_308_length_2254_cov_3.47767_ID_615	1	1495148	2251	1497398	93.82
gi|184156320|ref|NC_010611.1|	NODE_359_length_2105_cov_3.78766_ID_717	2105	1500672	96	1502680	93.28
gi|184156320|ref|NC_010611.1|	NODE_417_length_1960_cov_3.40262_ID_833	1960	1503291	1	1505249	94.44
gi|184156320|ref|NC_010611.1|	NODE_614_length_1677_cov_3.72323_ID_1227	1677	1505466	1	1507141	92.01
gi|184156320|ref|NC_010611.1|	NODE_216_length_2631_cov_3.62899_ID_431	1	1507952	2631	1510583	94.83
gi|184156320|ref|NC_010611.1|	NODE_81_length_3454_cov_4.4226_ID_161	3453	1510604	1	1514056	94.18
gi|184156320|ref|NC_010611.1|	NODE_735_length_1527_cov_3.38786_ID_1469	1527	1514663	1	1516189	94.04
gi|184156320|ref|NC_010611.1|	NODE_764_length_1494_cov_3.71836_ID_1527	1494	1518506	1	1519999	93.17
gi|184156320|ref|NC_010611.1|	NODE_1159_length_1151_cov_3.7334_ID_2317	1	1520166	1151	1521316	95.92
gi|184156320|ref|NC_010611.1|	NODE_858_length_1403_cov_3.09013_ID_1715	1	1522951	1402	1524351	93.59
gi|184156320|ref|NC_010611.1|	NODE_1000_length_1275_cov_6.16289_ID_1999	1275	1525002	1	1526276	88.78
gi|184156320|ref|NC_010611.1|	NODE_1056_length_1223_cov_2.82573_ID_2111	1	1526819	1222	1528040	87.65
gi|184156320|ref|NC_010611.1|	NODE_1286_length_1061_cov_4.12955_ID_2571	1	1532589	1061	1533649	89.27
gi|184156320|ref|NC_010611.1|	NODE_197_length_2702_cov_3.32_ID_393	2700	1533643	1	1536344	91.49
gi|184156320|ref|NC_010611.1|	NODE_1333_length_1033_cov_2.57395_ID_2665	2	1539545	1033	1540576	96.41
gi|184156320|ref|NC_010611.1|	NODE_968_length_1291_cov_2.70361_ID_1935	1	1541379	1291	1542669	95.36
gi|184156320|ref|NC_010611.1|	NODE_279_length_2368_cov_4.03659_ID_557	1	1545981	2293	1548273	92.54
gi|184156320|ref|NC_010611.1|	NODE_634_length_1651_cov_4.06955_ID_1267	1649	1550036	3	1551682	94.72
gi|184156320|ref|NC_010611.1|	NODE_219_length_2623_cov_5.09776_ID_437	1785	1553135	132	1554788	94.07
gi|184156320|ref|NC_010611.1|	NODE_415_length_1968_cov_4.12602_ID_829	4	1556225	1927	1558148	94.39
gi|184156320|ref|NC_010611.1|	NODE_642_length_1643_cov_6.36148_ID_1283	205	1558375	1643	1559813	91.94
gi|184156320|ref|NC_010611.1|	NODE_380_length_2052_cov_4.52416_ID_759	2052	1560334	1	1562385	93.67
gi|184156320|ref|NC_010611.1|	NODE_133_length_3056_cov_5.15876_ID_265	3056	1563092	1	1566146	91.69
gi|184156320|ref|NC_010611.1|	NODE_925_length_1331_cov_3.6387_ID_1849	1	1581017	1331	1582347	96.09
gi|184156320|ref|NC_010611.1|	NODE_774_length_1483_cov_3.37537_ID_1547	27	1584124	1483	1585581	94.58
gi|184156320|ref|NC_010611.1|	NODE_84_length_3423_cov_6.05309_ID_167	3423	1585553	1795	1587182	94.48
gi|184156320|ref|NC_010611.1|	NODE_142_length_3002_cov_4.784_ID_283	3001	1590951	121	1593831	95.24
gi|184156320|ref|NC_010611.1|	NODE_1262_length_1078_cov_4.27971_ID_2523	1078	1597408	1	1598485	89.16
gi|184156320|ref|NC_010611.1|	NODE_120_length_3105_cov_5.54634_ID_239	2681	1599242	1	1601922	91.99
gi|184156320|ref|NC_010611.1|	NODE_310_length_2253_cov_4.23612_ID_619	1	1601946	2248	1604195	91.70
gi|184156320|ref|NC_010611.1|	NODE_616_length_1674_cov_4.26826_ID_1231	1	1604140	1674	1605811	91.60
gi|184156320|ref|NC_010611.1|	NODE_148_length_2979_cov_3.85309_ID_295	2979	1609405	1	1612382	92.92
gi|184156320|ref|NC_010611.1|	NODE_303_length_2259_cov_3.6121_ID_605	1	1612530	2255	1614787	93.00
gi|184156320|ref|NC_010611.1|	NODE_804_length_1454_cov_5.02562_ID_1607	1	1614698	1451	1616162	90.44
gi|184156320|ref|NC_010611.1|	NODE_1013_length_1265_cov_2.46046_ID_2025	1262	1616242	126	1617378	90.69
gi|184156320|ref|NC_010611.1|	NODE_536_length_1781_cov_6.74426_ID_1071	3	1617794	1563	1619352	87.89
gi|184156320|ref|NC_010611.1|	NODE_325_length_2204_cov_4.55079_ID_649	2201	1619479	1	1621681	92.20
gi|184156320|ref|NC_010611.1|	NODE_110_length_3183_cov_4.03338_ID_219	3183	1624387	1	1627569	92.33
gi|184156320|ref|NC_010611.1|	NODE_301_length_2275_cov_4.87616_ID_601	2275	1629354	1	1631631	87.08
gi|184156320|ref|NC_010611.1|	NODE_916_length_1345_cov_2.98933_ID_1831	1	1636610	1340	1637950	95.75
gi|184156320|ref|NC_010611.1|	NODE_727_length_1534_cov_4.86709_ID_1453	1534	1637866	1	1639399	93.68
gi|184156320|ref|NC_010611.1|	NODE_409_length_1985_cov_4.35737_ID_817	1	1639294	1985	1641278	94.71
gi|184156320|ref|NC_010611.1|	NODE_845_length_1414_cov_2.78011_ID_1689	1414	1641383	28	1642763	91.08
gi|184156320|ref|NC_010611.1|	NODE_86_length_3414_cov_4.20201_ID_171	136	1642848	3412	1646124	92.31
gi|184156320|ref|NC_010611.1|	NODE_714_length_1558_cov_3.43326_ID_1427	1558	1654437	1	1655995	89.67
gi|184156320|ref|NC_010611.1|	NODE_766_length_1491_cov_5.24853_ID_1531	1491	1657920	6	1659402	85.22
gi|184156320|ref|NC_010611.1|	NODE_615_length_1677_cov_4.12968_ID_1229	1	1662816	1558	1664369	86.99
gi|184156320|ref|NC_010611.1|	NODE_917_length_1343_cov_4.41036_ID_1833	127	1664362	1343	1665578	88.35
gi|184156320|ref|NC_010611.1|	NODE_570_length_1737_cov_4.70248_ID_1139	1	1667703	1725	1669426	92.58
gi|184156320|ref|NC_010611.1|	NODE_289_length_2313_cov_5.31473_ID_577	2311	1670199	209	1672305	86.93
gi|184156320|ref|NC_010611.1|	NODE_182_length_2803_cov_3.49477_ID_363	2803	1676557	1	1679356	93.76
gi|184156320|ref|NC_010611.1|	NODE_1317_length_1044_cov_2.8855_ID_2633	3	1681408	1044	1682449	90.12
gi|184156320|ref|NC_010611.1|	NODE_644_length_1641_cov_5.14861_ID_1287	1	1685448	1641	1687088	91.84
gi|184156320|ref|NC_010611.1|	NODE_909_length_1353_cov_2.97879_ID_1817	1	1691034	1353	1692386	91.35
gi|184156320|ref|NC_010611.1|	NODE_405_length_1993_cov_3.52036_ID_809	1	1692308	1993	1694300	92.37
