reference	query	refStart	queryStart	refEnd	queryEnd	identity
gi|184156320|ref|NC_010611.1|	NODE_174_length_6445_cov_11.2885_ID_347	1	3381170	3388	3384589	97.78
gi|184156320|ref|NC_010611.1|	NODE_41_length_26857_cov_12.6988_ID_81	281	3393370	17869	3410954	98.11
gi|184156320|ref|NC_010611.1|	NODE_55_length_22553_cov_12.1521_ID_109	1	3426534	22553	3449078	98.97
gi|184156320|ref|NC_010611.1|	NODE_274_length_1516_cov_12.9467_ID_547	1	3448966	1413	3450435	94.56
gi|184156320|ref|NC_010611.1|	NODE_157_length_7845_cov_11.6969_ID_313	7831	3450446	1	3458281	98.09
gi|184156320|ref|NC_010611.1|	NODE_166_length_6972_cov_12.4773_ID_331	6972	3458166	1	3465141	98.70
gi|184156320|ref|NC_010611.1|	NODE_71_length_19516_cov_13.2603_ID_141	1	3465030	19516	3484545	99.66
gi|184156320|ref|NC_010611.1|	NODE_47_length_25110_cov_12.8981_ID_93	1	3484436	25110	3509541	99.08
gi|184156320|ref|NC_010611.1|	NODE_210_length_4050_cov_10.9845_ID_419	1	3509438	4050	3513486	98.59
gi|184156320|ref|NC_010611.1|	NODE_76_length_18252_cov_12.1325_ID_151	1	3513334	7218	3520544	97.78
gi|184156320|ref|NC_010611.1|	NODE_141_length_9054_cov_12.5788_ID_281	9054	3530114	1	3539168	98.79
gi|184156320|ref|NC_010611.1|	NODE_260_length_1790_cov_13.169_ID_519	1790	3539399	4	3541173	98.49
gi|184156320|ref|NC_010611.1|	NODE_163_length_7205_cov_11.5168_ID_325	7205	3541157	1	3548362	98.50
gi|184156320|ref|NC_010611.1|	NODE_46_length_25260_cov_12.5655_ID_91	25260	3548709	1	3573971	98.35
gi|184156320|ref|NC_010611.1|	NODE_189_length_5305_cov_11.3063_ID_377	5305	3573863	1	3579166	99.21
gi|184156320|ref|NC_010611.1|	NODE_209_length_4114_cov_10.2787_ID_417	1	3579094	1521	3580644	95.50
gi|184156320|ref|NC_010611.1|	NODE_136_length_9352_cov_13.3663_ID_271	9341	3584379	1	3593718	98.61
gi|184156320|ref|NC_010611.1|	NODE_63_length_20499_cov_12.8714_ID_125	20499	3593657	1	3614153	98.77
gi|184156320|ref|NC_010611.1|	NODE_88_length_15785_cov_12.1171_ID_175	1	3614045	15084	3629129	98.00
gi|184156320|ref|NC_010611.1|	NODE_24_length_35778_cov_12.1059_ID_47	35605	3629808	4333	3661049	97.97
gi|184156320|ref|NC_010611.1|	NODE_183_length_5780_cov_8.80577_ID_365	1149	3668034	4958	3671829	93.96
gi|184156320|ref|NC_010611.1|	NODE_223_length_3385_cov_11.419_ID_445	1	3672912	3385	3676296	97.05
gi|184156320|ref|NC_010611.1|	NODE_219_length_3687_cov_9.54382_ID_437	3687	3676185	128	3679745	98.43
gi|184156320|ref|NC_010611.1|	NODE_53_length_23092_cov_12.8793_ID_105	23092	3679929	1	3703020	97.82
gi|184156320|ref|NC_010611.1|	NODE_128_length_10373_cov_12.1339_ID_255	1168	3704132	10373	3713335	98.59
gi|184156320|ref|NC_010611.1|	NODE_258_length_1865_cov_12.1686_ID_515	1865	3713297	1	3715161	98.98
gi|184156320|ref|NC_010611.1|	NODE_105_length_13215_cov_12.1631_ID_209	13215	3715062	1111	3727164	98.69
gi|184156320|ref|NC_010611.1|	NODE_154_length_7988_cov_13.714_ID_307	7941	3727239	1	3735180	98.80
gi|184156320|ref|NC_010611.1|	NODE_50_length_23796_cov_13.715_ID_99	1	3735205	23670	3758875	98.55
gi|184156320|ref|NC_010611.1|	NODE_66_length_20099_cov_12.1625_ID_131	19973	3758873	5530	3773323	98.28
gi|184156320|ref|NC_010611.1|	NODE_224_length_3349_cov_11.0968_ID_447	536	3782464	3222	3785150	97.02
gi|184156320|ref|NC_010611.1|	NODE_15_length_42772_cov_12.4658_ID_29	42645	3785142	29353	3798421	94.66
gi|184156320|ref|NC_010611.1|	NODE_79_length_16865_cov_12.2054_ID_157	16865	3830627	1	3847500	98.32
gi|184156320|ref|NC_010611.1|	NODE_19_length_40103_cov_12.8451_ID_37	1	3847410	40103	3887504	98.17
gi|184156320|ref|NC_010611.1|	NODE_162_length_7325_cov_12.0033_ID_323	103	3893073	7325	3900303	97.78
