reference	query	refStart	queryStart	refEnd	queryEnd	identity
gi|184156320|ref|NC_010611.1|	NODE_76_length_18097_cov_18.1587_ID_151	17858	3299068	1	3316927	99.99
gi|184156320|ref|NC_010611.1|	NODE_33_length_30486_cov_18.5414_ID_65	128	3316817	30486	3347176	99.99
gi|184156320|ref|NC_010611.1|	NODE_270_length_1552_cov_8.73474_ID_539	1552	3347085	1	3348636	100.00
gi|184156320|ref|NC_010611.1|	NODE_185_length_5480_cov_16.5012_ID_369	5480	3349330	1	3354809	99.93
gi|184156320|ref|NC_010611.1|	NODE_175_length_6403_cov_18.3988_ID_349	1	3354731	6403	3361133	99.95
gi|184156320|ref|NC_010611.1|	NODE_72_length_19324_cov_16.3886_ID_143	216	3365299	19324	3384442	99.73
gi|184156320|ref|NC_010611.1|	NODE_218_length_3493_cov_15.8619_ID_435	1	3384418	3493	3387938	99.12
gi|184156320|ref|NC_010611.1|	NODE_47_length_26177_cov_16.6054_ID_93	25927	3393370	8342	3410954	99.98
gi|184156320|ref|NC_010611.1|	NODE_65_length_21961_cov_16.9418_ID_129	1	3426782	21961	3448734	99.95
gi|184156320|ref|NC_010611.1|	NODE_233_length_2827_cov_16.8674_ID_465	1	3448858	1814	3450671	99.56
gi|184156320|ref|NC_010611.1|	NODE_11_length_52264_cov_19.022_ID_21	52264	3451546	3	3503806	99.98
gi|184156320|ref|NC_010611.1|	NODE_22_length_35613_cov_16.9813_ID_43	1	3503607	10326	3513959	99.63
gi|184156320|ref|NC_010611.1|	NODE_253_length_1994_cov_13.6995_ID_505	1994	3539418	1	3541411	100.00
gi|184156320|ref|NC_010611.1|	NODE_169_length_6968_cov_16.077_ID_337	6968	3541436	1	3548403	99.99
gi|184156320|ref|NC_010611.1|	NODE_50_length_25618_cov_17.8899_ID_99	25618	3548330	1	3573947	99.72
gi|184156320|ref|NC_010611.1|	NODE_147_length_8319_cov_15.7133_ID_293	8319	3573836	1	3582185	98.74
gi|184156320|ref|NC_010611.1|	NODE_291_length_1106_cov_7.14505_ID_581	1	3582713	1106	3583822	97.48
gi|184156320|ref|NC_010611.1|	NODE_100_length_12858_cov_16.8282_ID_199	1	3583814	12731	3596543	99.47
gi|184156320|ref|NC_010611.1|	NODE_28_length_32118_cov_17.9955_ID_55	127	3596535	25801	3622200	98.90
gi|184156320|ref|NC_010611.1|	NODE_103_length_12659_cov_15.9876_ID_205	1139	3627819	12659	3639339	98.88
gi|184156320|ref|NC_010611.1|	NODE_116_length_11065_cov_18.3969_ID_231	11065	3639472	55	3650446	97.90
gi|184156320|ref|NC_010611.1|	NODE_86_length_15833_cov_16.3422_ID_171	312	3650455	10905	3661049	97.91
gi|184156320|ref|NC_010611.1|	NODE_222_length_3345_cov_15.413_ID_443	3345	3669285	812	3671820	95.23
gi|184156320|ref|NC_010611.1|	NODE_165_length_7195_cov_14.2309_ID_329	7180	3672828	1	3680009	97.48
gi|184156320|ref|NC_010611.1|	NODE_55_length_24810_cov_17.8162_ID_109	1	3679924	20703	3700623	97.66
gi|184156320|ref|NC_010611.1|	NODE_107_length_12386_cov_16.6106_ID_213	12386	3702740	1	3715127	98.75
gi|184156320|ref|NC_010611.1|	NODE_250_length_2244_cov_13.6391_ID_499	1	3715129	2118	3717246	98.54
gi|184156320|ref|NC_010611.1|	NODE_75_length_18222_cov_17.5253_ID_149	126	3717236	18222	3735333	98.84
gi|184156320|ref|NC_010611.1|	NODE_69_length_19620_cov_19.7037_ID_137	19620	3735224	1	3754845	98.90
gi|184156320|ref|NC_010611.1|	NODE_200_length_4356_cov_14.7515_ID_399	1	3754800	4356	3759156	98.12
gi|184156320|ref|NC_010611.1|	NODE_292_length_1090_cov_13.6563_ID_583	1	3758977	1090	3760067	98.72
gi|184156320|ref|NC_010611.1|	NODE_53_length_24857_cov_16.4224_ID_105	1	3760006	13312	3773323	98.30
gi|184156320|ref|NC_010611.1|	NODE_13_length_43486_cov_17.6287_ID_25	43486	3785526	29583	3799429	97.32
gi|184156320|ref|NC_010611.1|	NODE_8_length_55058_cov_18.1046_ID_15	55058	3830691	1	3885754	98.24
gi|184156320|ref|NC_010611.1|	NODE_263_length_1767_cov_13.4902_ID_525	1765	3885742	1	3887504	98.53
